Customer Name,Age,Gender,City,Occupation,Order Time,Restaurant,Food Item,No. of Items,Delivery Time (min),Total Bill ($),Delivery Tip ($),Payment Method,Coupon Applied,Order Status,Feedback Rating,Device Used,Customer Tier,Order Delay (min),Delivery Agent Rating
Chris,32,Female,San Diego,Designer,57:18.3,McDonald's,Sushi,4,38,40.36,6.5,Credit Card,Yes,Cancelled,4,Mobile App,Silver,0,4
Emily,32,Female,Chicago,Designer,15:18.3,McDonald's,Pizza,2,30,26.18,3.66,Wallet,Yes,Delivered,2,Mobile App,Regular,15,4
Laura,32,Female,Houston,Teacher,10:18.3,KFC,Pizza,2,29,26.89,0,UPI,No,Delivered,4,Mobile App,Regular,12,3
John,32,Male,Dallas,Doctor,59:18.3,McDonald's,Sushi,2,28,13.54,0,Debit Card,No,Delivered,3,Mobile App,Regular,1,4
Sarah,32,Female,San Diego,Salesperson,53:18.3,Panda Express,Burger,1,38,20.8,6.1,Credit Card,No,Cancelled,4,Mobile App,Regular,0,1
Sarah,32,Female,Houston,Salesperson,54:18.3,KFC,Sandwich,4,22,25.79,10.1,Wallet,No,Delivered,5,Mobile App,Regular,0,4
Emily,32,Female,Phoenix,Student,05:18.3,Wendy's,Salad,5,22,47.83,4.07,Wallet,Yes,Cancelled,5,Mobile App,Regular,2,5
David,32,Male,San Diego,Salesperson,05:18.3,Chipotle,Sushi,2,21,21.66,2.02,Wallet,No,Delivered,3,Mobile App,Regular,11,4
Daniel,32,Female,Houston,Doctor,25:18.3,Wendy's,Pizza,5,15,5.57,3.27,Debit Card,No,Delivered,4,Mobile App,Regular,3,3
Ashley,32,Female,Los Angeles,Teacher,47:18.3,McDonald's,Pizza,1,41,24.46,3.2,UPI,No,Delivered,4,Mobile App,Regular,4,4
Daniel,32,Female,San Diego,Designer,59:18.3,Wendy's,Burger,5,39,1.61,3.21,Credit Card,No,Delivered,4,Mobile App,Silver,13,3
John,32,Male,Chicago,Student,44:18.3,Subway,Burger,4,22,28.21,4.68,Wallet,Yes,Delayed,5,Mobile App,Gold,8,4
Chris,32,Female,Dallas,Student,35:18.3,Taco Bell,Sushi,2,28,43.48,6.62,Credit Card,Yes,Delivered,4,Mobile App,Regular,5,5
Michael,32,Male,Dallas,Salesperson,29:18.3,McDonald's,Pizza,2,32,14.8,2.29,Wallet,Yes,Delivered,5,Mobile App,Silver,3,4
Michael,32,Male,Houston,Teacher,16:18.3,Chipotle,Pasta,2,37,20.23,4.53,Credit Card,No,Delivered,4,Mobile App,Gold,5,3
Chris,32,Female,Chicago,Student,41:18.3,McDonald's,Salad,3,12,30.15,2.53,Credit Card,No,Delivered,3,Mobile App,Regular,17,3
David,32,Male,Dallas,Driver,12:18.3,Wendy's,Pasta,1,43,7.68,8.89,Credit Card,No,Delivered,3,Mobile App,Silver,9,4
Emily,32,Female,New York,Engineer,41:18.3,Chipotle,Pasta,1,26,41.5,5.57,Credit Card,No,Delivered,4,Mobile App,Regular,8,4
Laura,32,Female,Houston,Salesperson,54:18.3,Wendy's,Pizza,5,37,40.16,2.42,Wallet,No,Delivered,5,Mobile App,Regular,15,4
Sarah,32,Female,Los Angeles,Engineer,31:18.3,Subway,Pasta,4,23,40.47,0,Wallet,No,Delivered,4,Mobile App,Regular,4,4
Chris,32,Male,San Diego,Doctor,24:18.3,McDonald's,Tacos,2,29,34.34,5.38,Debit Card,No,Delivered,3,Mobile App,Gold,4,4
David,32,Female,Dallas,Doctor,24:18.3,Wendy's,Sushi,3,35,37.5,8.24,Credit Card,No,Delivered,3,Mobile App,Silver,13,4
Laura,32,Female,Houston,Doctor,58:18.3,McDonald's,Burger,5,34,2.3,7.87,Debit Card,Yes,Delivered,4,Mobile App,Silver,0,4
Chris,32,Female,Los Angeles,Teacher,16:18.3,McDonald's,Ramen,4,24,16.6,5.14,Credit Card,No,Delivered,5,Desktop Site,Regular,9,4
Michael,32,Female,New York,Teacher,08:18.3,Subway,Salad,5,29,33.53,1.59,Credit Card,No,Delivered,4,Mobile App,Silver,10,5
John,32,Male,Phoenix,Driver,50:18.3,Subway,Sandwich,4,18,32.94,1.37,UPI,No,Delivered,3,Mobile App,Regular,10,5
Laura,32,Female,Phoenix,Student,11:18.3,McDonald's,Sushi,2,46,27.54,2.09,Credit Card,No,Delivered,4,Mobile App,Regular,0,4
John,32,Female,San Diego,Student,24:18.3,McDonald's,Burger,3,21,28.81,4.35,Credit Card,No,Delivered,4,Mobile App,Silver,0,3
Daniel,32,Female,Chicago,Driver,22:18.3,Chipotle,Pizza,2,26,33.01,3.41,Wallet,No,Delivered,5,Mobile App,Silver,0,5
John,32,Female,Houston,Doctor,41:18.3,Panda Express,Pizza,4,22,37.72,7.13,Credit Card,No,Delivered,4,Mobile App,Regular,9,3
Laura,32,Female,Chicago,Designer,03:18.3,Subway,Pizza,1,30,45.69,6.1,Credit Card,No,Delivered,4,Mobile App,Gold,1,4
Chris,32,Male,Dallas,Student,26:18.3,Taco Bell,Pizza,4,34,31.65,0.95,Credit Card,No,Cancelled,5,Mobile App,Silver,13,3
Chris,32,Male,Los Angeles,Salesperson,10:18.3,Chipotle,Pizza,3,53,31.34,4.5,Wallet,No,Delayed,5,Mobile App,Regular,1,4
Jessica,32,Female,Dallas,Salesperson,08:18.3,Burger King,Salad,5,26,30.63,4.17,Credit Card,No,Delivered,4,Desktop Site,Regular,7,3
Chris,32,Male,Los Angeles,Designer,15:18.3,Wendy's,Salad,1,18,41.86,3.45,Credit Card,No,Delivered,3,Desktop Site,Silver,10,5
Ashley,32,Female,Houston,Doctor,34:18.3,McDonald's,Sushi,1,33,15.42,1.7,Credit Card,No,Delivered,4,Mobile App,Regular,13,5
Ashley,32,Female,New York,Engineer,36:18.3,Burger King,Sandwich,4,17,27.8,5.48,Credit Card,Yes,Delivered,5,Mobile App,Silver,0,5
David,32,Male,New York,Doctor,57:18.3,Burger King,Sushi,2,15,28.86,2.93,Debit Card,No,Delivered,3,Desktop Site,Regular,4,3
David,32,Female,Dallas,Doctor,55:18.3,Burger King,Sushi,1,30,32.5,7.89,Credit Card,Yes,Delivered,4,Mobile App,Regular,11,3
Ashley,32,Female,Phoenix,Salesperson,01:18.3,KFC,Sushi,3,31,30.22,6.1,Credit Card,Yes,Delivered,5,Desktop Site,Regular,0,4
Michael,32,Female,San Diego,Designer,50:18.3,Chipotle,Sushi,1,30,29.1,3.85,Credit Card,No,Delivered,3,Mobile App,Regular,4,5
Ashley,32,Male,New York,Student,26:18.3,McDonald's,Pizza,2,28,15.34,4.97,Debit Card,No,Delivered,5,Mobile App,Gold,10,4
Michael,32,Male,Houston,Doctor,52:18.3,Wendy's,Sandwich,5,49,24.86,6.08,Credit Card,No,Delivered,4,Mobile App,Regular,11,5
Daniel,32,Male,Houston,Salesperson,35:18.3,Subway,Pizza,5,39,27.5,2.98,Credit Card,No,Delivered,4,Mobile App,Regular,13,3
Jessica,32,Female,Los Angeles,Student,34:18.3,McDonald's,Pizza,1,39,46.35,2.99,Wallet,No,Delivered,5,Desktop Site,Regular,2,4
Michael,32,Male,Phoenix,Designer,14:18.3,McDonald's,Sushi,4,36,43.08,9.27,Wallet,Yes,Delivered,3,Mobile App,Regular,0,2
David,32,Male,New York,Designer,48:18.3,Chipotle,Sandwich,1,17,26.28,4.71,Credit Card,No,Cancelled,4,Mobile App,Regular,2,3
Jessica,32,Female,San Diego,Driver,18:18.3,Subway,Sushi,5,16,24.78,6.99,Wallet,Yes,Delayed,4,Mobile App,Gold,0,5
Sarah,32,Female,Phoenix,Salesperson,53:18.3,KFC,Sushi,3,13,25.43,1.66,Credit Card,No,Delivered,3,Mobile App,Regular,15,4
Daniel,32,Male,Los Angeles,Teacher,13:18.3,Subway,Pasta,4,42,17.35,3.03,Debit Card,Yes,Delivered,5,Desktop Site,Regular,1,4
Michael,32,Male,Chicago,Doctor,02:18.3,Wendy's,Sushi,4,23,37.21,1.17,Debit Card,No,Delivered,5,Desktop Site,Regular,3,5
Emily,32,Female,Dallas,Salesperson,38:18.3,Panda Express,Burger,1,25,35.41,2.57,Credit Card,No,Delivered,4,Mobile App,Regular,2,5
Laura,32,Female,Dallas,Designer,24:18.3,Subway,Sandwich,3,57,7.89,8.3,Credit Card,Yes,Delivered,3,Mobile App,Regular,8,4
Daniel,32,Male,Houston,Teacher,58:18.3,Wendy's,Sushi,2,18,25.46,7.3,UPI,No,Delivered,4,Mobile App,Silver,14,5
Sarah,32,Female,San Diego,Engineer,39:18.3,Chipotle,Burger,5,39,42.45,4.23,Wallet,No,Delivered,5,Desktop Site,Regular,9,2
David,32,Male,Phoenix,Teacher,42:18.3,McDonald's,Pasta,2,50,14.17,0.78,UPI,No,Delivered,4,Mobile App,Silver,5,4
Daniel,32,Female,Chicago,Teacher,05:18.3,Wendy's,Tacos,1,35,20.48,0.11,Wallet,No,Delivered,4,Mobile App,Regular,8,1
David,32,Male,Phoenix,Teacher,52:18.3,McDonald's,Pasta,3,33,3.99,1.9,Credit Card,No,Delivered,4,Mobile App,Regular,1,5
David,33,Male,Los Angeles,Student,27:17.7,Subway,Burger,3,24,10.97,6.01,Cash,No,Delivered,4,Mobile App,Silver,0,5
John,33,Female,San Jose,Salesperson,44:17.7,McDonald's,Salad,1,41,39.77,10.16,Credit Card,No,Delayed,4,Mobile App,Silver,4,2
Laura,33,Female,Phoenix,Teacher,20:17.7,Chipotle,Burger,3,34,32.54,5.99,Credit Card,No,Delayed,5,Mobile App,Regular,11,2
Daniel,33,Male,Phoenix,Salesperson,24:17.7,McDonald's,Pizza,3,37,42.05,4.22,Wallet,Yes,Delivered,5,Mobile App,Gold,7,3
Daniel,33,Male,Chicago,Teacher,29:17.7,McDonald's,Burger,1,28,16.66,2.96,Wallet,No,Delivered,2,Mobile App,Gold,0,4
Ashley,33,Male,San Jose,Doctor,48:17.7,McDonald's,Pizza,3,18,33.95,4.43,UPI,No,Delivered,4,Desktop Site,Regular,0,5
Ashley,33,Female,Phoenix,Doctor,36:17.7,McDonald's,Sushi,2,21,30.65,1.05,Wallet,No,Cancelled,3,Desktop Site,Regular,1,3
John,33,Female,New York,Teacher,17:17.7,Chipotle,Sushi,5,30,25.4,0.51,Debit Card,No,Delivered,4,Mobile App,Regular,4,4
David,33,Male,San Jose,Doctor,26:17.7,KFC,Sushi,2,46,16.04,0,Credit Card,No,Delivered,4,Mobile App,Regular,10,4
Emily,33,Female,Chicago,Designer,40:17.7,Subway,Tacos,2,48,12.17,4.43,Credit Card,Yes,Delayed,4,Mobile App,Regular,6,4
Laura,33,Female,Chicago,Salesperson,55:17.7,McDonald's,Pasta,4,50,24.34,7.06,Debit Card,No,Delivered,4,Mobile App,Regular,1,4
Michael,33,Female,New York,Designer,39:17.7,McDonald's,Pizza,5,40,32.38,0.93,Credit Card,Yes,Delivered,2,Mobile App,Regular,6,4
John,33,Female,New York,Salesperson,00:17.7,Panda Express,Pasta,2,46,7.41,6.36,Credit Card,No,Delivered,5,Mobile App,Regular,12,4
John,33,Male,Houston,Driver,44:17.7,Chipotle,Salad,1,54,26.82,3.66,Wallet,No,Delivered,1,Desktop Site,Gold,4,4
Ashley,33,Female,Los Angeles,Doctor,37:17.7,Chipotle,Burger,1,32,34.45,0,Wallet,Yes,Delivered,3,Desktop Site,Regular,3,5
Emily,33,Female,San Jose,Student,41:17.7,McDonald's,Ramen,1,9,28.45,3.7,Credit Card,No,Delivered,3,Mobile App,Regular,11,5
John,33,Female,Dallas,Teacher,30:17.7,Subway,Sushi,2,13,27.06,0,Wallet,No,Cancelled,5,Mobile App,Gold,1,4
Ashley,33,Male,San Diego,Engineer,28:17.7,Subway,Tacos,4,36,50.16,4.8,Credit Card,Yes,Delivered,3,Mobile App,Silver,12,5
Ashley,33,Female,Dallas,Doctor,53:17.7,McDonald's,Pizza,3,35,24.36,6.99,UPI,No,Cancelled,3,Mobile App,Gold,5,4
John,33,Male,Chicago,Teacher,00:17.7,Chipotle,Burger,3,46,38.08,5.52,Credit Card,Yes,Delivered,5,Mobile App,Regular,4,4
David,33,Male,Los Angeles,Teacher,58:17.7,Subway,Sushi,5,19,38.31,1.22,Wallet,No,Delivered,3,Mobile App,Platinum,12,4
Ashley,33,Male,Houston,Student,42:17.7,McDonald's,Sushi,5,24,21.79,1.96,Wallet,No,Delivered,3,Mobile App,Regular,9,4
John,33,Male,San Jose,Doctor,36:17.7,KFC,Burger,3,5,32.72,1.45,Credit Card,No,Delivered,5,Mobile App,Regular,1,1
John,33,Male,San Diego,Designer,42:17.7,Chipotle,Pizza,2,34,28.98,4.83,Wallet,Yes,Delivered,4,Desktop Site,Regular,3,5
Daniel,33,Female,Houston,Teacher,43:17.7,McDonald's,Sandwich,5,39,27.78,2.93,Credit Card,No,Delivered,4,Mobile App,Regular,9,4
Sarah,33,Female,Los Angeles,Salesperson,51:17.7,KFC,Pizza,1,37,42.21,2.31,UPI,No,Cancelled,3,Mobile App,Regular,0,2
Ashley,33,Male,San Diego,Doctor,36:17.8,KFC,Pizza,1,31,37.19,1.5,Wallet,No,Delivered,3,Mobile App,Silver,0,4
David,33,Female,Phoenix,Designer,20:17.8,Burger King,Sushi,4,17,25.88,2.04,Credit Card,No,Delivered,4,Mobile App,Regular,10,3
Chris,33,Female,San Diego,Designer,10:17.8,Chipotle,Pizza,1,49,25.1,3.52,Debit Card,Yes,Delivered,4,Mobile App,Platinum,11,5
Jessica,33,Female,San Diego,Engineer,03:17.8,Chipotle,Sushi,2,42,18.82,4.41,Credit Card,No,Delivered,5,Mobile App,Gold,1,4
Ashley,33,Female,San Diego,Teacher,08:17.8,McDonald's,Sushi,4,34,38,5.19,Credit Card,No,Delayed,4,Desktop Site,Regular,9,4
Daniel,33,Female,Dallas,Engineer,38:17.8,Chipotle,Salad,3,28,26.09,1.52,Wallet,Yes,Delivered,5,Mobile App,Regular,12,4
Michael,33,Female,Los Angeles,Salesperson,52:17.8,McDonald's,Sushi,3,25,17.81,2.3,Credit Card,No,Delivered,5,Desktop Site,Silver,7,4
Laura,33,Female,Los Angeles,Salesperson,00:17.8,McDonald's,Burger,3,10,7.96,4.62,Wallet,No,Delivered,4,Mobile App,Regular,0,4
Emily,33,Female,Phoenix,Engineer,30:17.8,Chipotle,Burger,4,26,-4.9,0,Credit Card,No,Delivered,4,Mobile App,Silver,1,3
Chris,33,Male,Chicago,Designer,28:17.8,Chipotle,Pizza,2,30,35.24,1.93,UPI,No,Delivered,4,Mobile App,Gold,12,3
Daniel,33,Male,New York,Salesperson,31:17.8,Wendy's,Burger,4,25,7.13,3.38,Wallet,No,Delivered,4,Mobile App,Silver,10,4
John,33,Female,Los Angeles,Salesperson,47:17.8,Chipotle,Burger,2,41,32.03,6.73,UPI,No,Delivered,4,Mobile App,Regular,16,3
Daniel,33,Female,Phoenix,Student,22:17.8,Taco Bell,Burger,2,17,63.03,2.4,Credit Card,No,Delayed,4,Mobile App,Platinum,7,4
Laura,33,Female,New York,Student,09:17.8,Chipotle,Pizza,1,8,48.46,3.32,UPI,No,Delivered,4,Mobile App,Regular,0,3
Ashley,33,Female,San Jose,Doctor,56:17.8,Wendy's,Sandwich,1,18,6.43,0.43,Debit Card,No,Delivered,5,Mobile App,Regular,15,4
Daniel,33,Female,San Diego,Engineer,11:17.8,McDonald's,Sushi,5,25,14.15,6.24,Credit Card,Yes,Delivered,3,Mobile App,Gold,2,3
Chris,33,Male,San Diego,Salesperson,31:17.8,McDonald's,Pasta,3,32,46.88,2.51,Credit Card,No,Delivered,5,Mobile App,Regular,1,5
Michael,33,Male,Chicago,Student,27:17.8,McDonald's,Salad,4,22,27.65,4.4,Credit Card,No,Delivered,4,Mobile App,Regular,0,3
David,33,Male,Phoenix,Designer,33:17.8,McDonald's,Burger,5,21,33.46,3.89,Wallet,Yes,Delivered,4,Mobile App,Regular,7,4
Chris,33,Male,Chicago,Driver,34:17.8,KFC,Sandwich,3,57,44,4.19,Credit Card,Yes,Delivered,3,Mobile App,Regular,8,4
David,33,Male,Phoenix,Teacher,36:17.8,Panda Express,Pizza,4,15,29.84,1.86,Credit Card,No,Delivered,5,Mobile App,Regular,8,4
Daniel,33,Male,Los Angeles,Salesperson,27:17.8,Chipotle,Burger,4,39,33.1,5.78,Wallet,No,Delivered,4,Mobile App,Regular,0,4
Chris,33,Male,Dallas,Doctor,04:17.8,Burger King,Sushi,1,34,25.78,2.73,Credit Card,No,Cancelled,3,Mobile App,Gold,8,2
Chris,33,Male,Houston,Driver,56:17.8,KFC,Sandwich,4,37,46.74,6.1,Credit Card,No,Cancelled,5,Mobile App,Silver,10,5
Laura,33,Female,New York,Salesperson,36:17.8,Wendy's,Sushi,4,26,27.34,0.4,Debit Card,No,Delivered,3,Mobile App,Regular,4,3
Jessica,33,Female,Houston,Teacher,48:17.8,McDonald's,Pasta,2,29,23.61,5.44,Debit Card,No,Cancelled,4,Mobile App,Silver,6,5
Ashley,33,Male,Los Angeles,Salesperson,00:17.8,McDonald's,Ramen,1,49,7.75,1.55,Credit Card,Yes,Cancelled,5,Mobile App,Regular,5,4
Daniel,33,Female,Los Angeles,Student,22:17.8,Wendy's,Burger,3,38,38.21,5.86,Credit Card,No,Delivered,3,Mobile App,Regular,0,2
Ashley,33,Female,Phoenix,Student,23:17.8,KFC,Sushi,2,22,9.15,4.65,Debit Card,Yes,Delivered,2,Desktop Site,Regular,6,5
Michael,33,Female,Dallas,Salesperson,34:17.8,Panda Express,Sandwich,4,32,25.57,6.78,Wallet,Yes,Delivered,3,Mobile App,Silver,5,5
Ashley,33,Male,Houston,Salesperson,12:17.8,McDonald's,Pizza,5,28,32.05,4.2,Debit Card,No,Delivered,3,Desktop Site,Gold,13,5
Michael,33,Female,New York,Engineer,40:17.8,McDonald's,Sushi,3,27,37.54,0,Debit Card,No,Delivered,1,Mobile App,Regular,0,4
David,33,Male,Chicago,Designer,48:17.8,McDonald's,Pizza,5,30,14.75,1.92,Credit Card,No,Delivered,5,Mobile App,Gold,7,4
Jessica,33,Female,Los Angeles,Teacher,39:17.8,Wendy's,Sushi,5,25,40.61,5.59,Credit Card,No,Delivered,4,Mobile App,Silver,2,4
Laura,33,Female,Houston,Doctor,59:17.8,Chipotle,Sandwich,4,50,44.83,5.92,Credit Card,No,Delivered,3,Mobile App,Regular,14,2
Daniel,33,Male,San Diego,Driver,03:17.8,Burger King,Pizza,5,16,8.54,5.79,Credit Card,No,Delivered,4,Mobile App,Silver,2,2
John,33,Male,New York,Doctor,14:17.8,Subway,Burger,5,33,-1.57,0,Credit Card,No,Cancelled,3,Mobile App,Silver,6,4
Emily,33,Female,Phoenix,Teacher,39:17.8,Wendy's,Pizza,1,7,26.51,7.38,Debit Card,No,Delivered,1,Mobile App,Regular,1,4
Michael,33,Male,New York,Designer,54:17.8,Chipotle,Burger,5,22,6.09,3.33,Cash,No,Delivered,3,Mobile App,Gold,0,3
Daniel,33,Male,Chicago,Driver,32:17.8,Taco Bell,Ramen,2,47,47.35,7.26,Credit Card,No,Delivered,4,Mobile App,Regular,15,3
David,33,Female,Phoenix,Teacher,01:17.8,Chipotle,Sandwich,3,58,45.03,4.8,Credit Card,No,Delivered,3,Mobile App,Regular,3,4
Michael,33,Male,Phoenix,Student,26:17.8,Subway,Ramen,1,55,33.49,3.78,Credit Card,Yes,Delivered,4,Mobile App,Silver,8,4
Ashley,33,Male,San Diego,Salesperson,07:17.8,McDonald's,Pizza,4,42,43.58,5.06,Credit Card,No,Cancelled,4,Mobile App,Regular,9,4
Daniel,33,Male,Chicago,Driver,06:17.8,Chipotle,Sushi,1,36,33.17,1.01,Wallet,No,Delivered,3,Mobile App,Regular,1,2
Daniel,33,Male,San Diego,Teacher,40:17.8,McDonald's,Burger,1,28,46.8,2.68,Credit Card,No,Delayed,5,Mobile App,Silver,0,5
Ashley,33,Female,San Diego,Designer,00:17.8,Chipotle,Tacos,1,44,39.39,4.46,Credit Card,No,Delayed,4,Mobile App,Regular,5,5
Ashley,33,Male,Chicago,Driver,38:17.8,KFC,Pizza,2,54,31.82,7.78,Wallet,Yes,Delivered,4,Mobile App,Regular,1,4
Ashley,33,Male,Houston,Student,13:17.8,Burger King,Pizza,2,8,5.19,4.39,Debit Card,No,Delivered,3,Mobile App,Silver,11,4
David,33,Female,Phoenix,Doctor,45:17.8,Chipotle,Sushi,2,42,25.43,4.55,Credit Card,No,Delivered,3,Mobile App,Regular,10,4
John,33,Female,New York,Teacher,01:17.8,Chipotle,Burger,4,15,9.21,3.69,Debit Card,No,Cancelled,5,Mobile App,Silver,0,4
Ashley,33,Male,Dallas,Driver,15:17.8,McDonald's,Ramen,1,20,32.34,1.83,Credit Card,No,Delivered,4,Mobile App,Regular,6,4
Sarah,33,Female,San Jose,Student,58:17.8,Chipotle,Pizza,3,31,3.67,3.84,Credit Card,No,Delivered,4,Mobile App,Regular,13,4
Ashley,33,Male,Dallas,Doctor,06:17.8,Wendy's,Sushi,1,42,26.92,0,Debit Card,Yes,Delivered,3,Mobile App,Regular,5,3
Jessica,33,Female,Dallas,Teacher,25:17.8,Wendy's,Burger,4,24,36.36,4.61,Wallet,No,Delivered,4,Mobile App,Regular,5,4
Sarah,33,Female,Los Angeles,Doctor,46:17.8,Burger King,Sandwich,4,25,50.82,2.73,UPI,No,Delivered,1,Desktop Site,Regular,6,2
David,33,Female,San Diego,Teacher,51:17.8,Chipotle,Pasta,5,65,15.57,3.87,Credit Card,No,Delivered,4,Mobile App,Regular,15,4
Chris,33,Male,Chicago,Salesperson,39:17.8,McDonald's,Pizza,1,35,19.96,1.94,Credit Card,No,Delivered,4,Mobile App,Platinum,7,3
Ashley,33,Female,Phoenix,Engineer,46:17.8,Chipotle,Burger,4,35,47.85,6.08,Credit Card,Yes,Delivered,4,Mobile App,Regular,12,4
Laura,33,Female,New York,Teacher,28:17.8,Wendy's,Pizza,5,27,37.86,1.07,Credit Card,No,Delivered,3,Mobile App,Gold,17,4
Chris,33,Female,Phoenix,Salesperson,37:17.8,McDonald's,Salad,2,27,37.31,3.87,Credit Card,No,Delivered,4,Mobile App,Silver,11,4
Chris,33,Female,San Diego,Engineer,35:17.8,Burger King,Sushi,3,13,31.2,5.8,Wallet,No,Delivered,5,Mobile App,Regular,4,3
Ashley,33,Female,Chicago,Engineer,10:17.8,Chipotle,Pizza,4,21,34.97,9.32,Credit Card,No,Delivered,3,Mobile App,Regular,11,4
David,33,Female,San Diego,Salesperson,57:17.8,McDonald's,Salad,3,30,24.31,7.55,Wallet,Yes,Delivered,3,Desktop Site,Silver,11,4
Chris,33,Male,Los Angeles,Doctor,17:17.8,Chipotle,Burger,3,8,13.85,3.38,Credit Card,No,Delivered,4,Desktop Site,Gold,5,4
Laura,33,Female,San Jose,Salesperson,21:17.8,KFC,Pizza,5,56,5.42,5.88,Credit Card,No,Delivered,3,Mobile App,Regular,13,4
Laura,33,Female,Houston,Designer,05:17.8,Taco Bell,Pasta,5,26,16.94,0,Debit Card,No,Cancelled,5,Mobile App,Regular,6,4
Chris,33,Female,Chicago,Engineer,56:17.8,McDonald's,Sushi,3,21,6.33,2.02,Debit Card,Yes,Delivered,4,Desktop Site,Regular,16,3
Daniel,33,Female,San Diego,Doctor,39:17.8,Chipotle,Pizza,1,14,30.81,2.87,Wallet,No,Delivered,4,Mobile App,Silver,18,5
Ashley,33,Female,Houston,Student,52:17.8,Burger King,Burger,2,32,17.9,0.82,Credit Card,No,Delivered,5,Mobile App,Gold,14,5
David,33,Male,Phoenix,Engineer,17:17.8,McDonald's,Sandwich,1,31,36.82,6.45,Debit Card,No,Delivered,4,Mobile App,Regular,7,5
Daniel,33,Male,Dallas,Driver,13:17.8,Burger King,Ramen,1,50,22.32,0.59,Debit Card,No,Delivered,4,Mobile App,Platinum,6,3
John,33,Male,Chicago,Engineer,17:17.8,KFC,Sandwich,1,28,44.66,6.18,Credit Card,No,Delivered,4,Mobile App,Silver,0,2
Daniel,33,Male,New York,Driver,23:17.8,McDonald's,Burger,2,17,22.54,2.03,Debit Card,No,Delivered,2,Mobile App,Silver,4,5
Michael,33,Male,Dallas,Doctor,22:17.8,Panda Express,Salad,2,37,23.86,5.8,UPI,No,Delivered,5,Mobile App,Regular,4,4
Michael,33,Male,Houston,Engineer,08:17.8,Chipotle,Pizza,1,32,20.21,3.15,Debit Card,Yes,Delivered,4,Mobile App,Regular,7,4
Michael,33,Female,Chicago,Salesperson,52:17.8,KFC,Pizza,4,39,50.13,2.61,Credit Card,No,Delivered,4,Mobile App,Silver,9,4
Laura,33,Female,San Jose,Doctor,31:17.8,Wendy's,Tacos,4,43,27.53,3.98,Credit Card,No,Delivered,5,Mobile App,Gold,9,4
Ashley,33,Female,Los Angeles,Student,49:17.8,McDonald's,Sandwich,5,5,10.72,1.57,Credit Card,No,Delivered,2,Mobile App,Silver,9,5
Laura,33,Female,Phoenix,Salesperson,12:17.8,Chipotle,Pasta,3,16,-0.95,0,Debit Card,No,Delivered,4,Mobile App,Regular,0,4
Chris,33,Female,San Diego,Engineer,54:17.8,Chipotle,Burger,5,51,29.75,2.86,Credit Card,No,Delivered,5,Mobile App,Silver,6,4
Jessica,33,Female,Dallas,Designer,45:17.8,Taco Bell,Burger,4,19,47.72,1.34,Credit Card,No,Cancelled,4,Mobile App,Platinum,15,4
Jessica,33,Female,San Jose,Salesperson,18:17.8,Burger King,Burger,4,35,27.36,5.26,Credit Card,No,Delivered,4,Mobile App,Regular,2,4
Ashley,33,Female,San Diego,Student,26:17.8,McDonald's,Burger,5,13,30,6.5,UPI,No,Cancelled,4,Desktop Site,Regular,8,4
Sarah,33,Female,Dallas,Salesperson,32:17.9,McDonald's,Tacos,3,21,41.67,5.45,Debit Card,No,Delayed,5,Mobile App,Gold,8,4
Daniel,33,Female,Dallas,Teacher,48:17.9,McDonald's,Ramen,5,49,37.29,4.73,Cash,No,Delivered,2,Mobile App,Gold,0,5
Michael,33,Female,Dallas,Student,47:17.9,McDonald's,Pizza,4,50,17.19,5.97,UPI,No,Delivered,4,Mobile App,Regular,7,4
Michael,33,Male,Dallas,Salesperson,09:17.9,Burger King,Sushi,1,10,28.9,4.16,Credit Card,No,Cancelled,3,Desktop Site,Gold,5,2
Chris,33,Male,Houston,Driver,30:17.9,Taco Bell,Pizza,1,20,35.4,4.35,Debit Card,No,Delivered,3,Mobile App,Silver,6,4
Jessica,33,Female,Los Angeles,Designer,08:17.9,Subway,Pasta,2,33,3.02,3.34,Credit Card,No,Cancelled,3,Mobile App,Gold,0,4
Jessica,33,Female,Chicago,Salesperson,28:17.9,Wendy's,Sandwich,4,32,24.97,0,Credit Card,No,Delivered,4,Mobile App,Gold,9,5
Sarah,33,Female,Chicago,Engineer,42:17.9,Chipotle,Pizza,4,17,28.73,5.17,Debit Card,No,Delivered,4,Mobile App,Regular,8,4
David,33,Female,Chicago,Salesperson,10:17.9,McDonald's,Sushi,2,58,28.58,2.86,Debit Card,Yes,Delivered,4,Mobile App,Regular,7,3
Michael,33,Female,Los Angeles,Teacher,27:17.9,KFC,Burger,5,34,21.3,7.17,Debit Card,Yes,Delivered,3,Mobile App,Regular,1,2
Ashley,33,Female,San Jose,Student,31:17.9,Chipotle,Sushi,2,34,36.08,5.51,Debit Card,Yes,Delivered,3,Mobile App,Gold,21,4
Daniel,33,Female,Chicago,Engineer,58:17.9,Chipotle,Burger,3,15,20.03,5.89,Wallet,Yes,Delivered,4,Mobile App,Regular,7,5
Michael,33,Male,New York,Salesperson,47:17.9,Wendy's,Burger,4,27,2.64,0.9,Debit Card,Yes,Delivered,4,Mobile App,Gold,11,5
John,33,Female,Los Angeles,Salesperson,57:17.9,Subway,Sandwich,2,27,13.78,0.49,Credit Card,No,Delivered,1,Mobile App,Regular,6,3
